comment_id|post_id|comment_creator
22741|9261|138
2295|7879|120
53660|2239|921
77926|9719|619
59589|3112|935
96099|5602|992
71366|3971|645
6861|9982|120
58296|1224|217
85783|1433|967
97105|9092|120
97454|6243|565
15633|5109|967
61178|4700|706
36386|5589|786
97776|7516|619
78134|4629|242
77548|3910|242
53309|2799|169
77296|2417|935
24669|4540|565
70912|8376|565
93965|4032|138
79496|3160|921
15882|9614|645
60030|4720|454
16144|9806|120
92692|6031|921
70354|2276|992
72002|1224|217
13288|9077|962
90936|1838|610
9201|7734|565
90009|7405|881
30243|1518|645
42901|7001|935
82449|6151|705
55026|3239|242
76889|2587|962
8875|2276|921
21739|3704|454
13935|5475|935
48801|9261|950
38810|9593|983
68054|2488|169
35307|4336|987
26435|3666|705
80461|7741|242
81702|6360|454
89578|8995|458
35669|8576|169
72957|1662|935
21758|7772|565
59568|8212|935
51974|4148|454
86282|7809|610
28339|6512|799
44487|8776|992
54784|8613|217
55583|9806|799
75403|3969|881
30994|8376|217
53446|1188|619
16492|3670|242
29560|3288|950
68429|1149|610
21809|2014|242
10783|9141|881
47448|3509|610
58869|9425|921
26376|6784|619
99444|4416|377
12027|4283|992
6062|2047|610
3790|3542|967
96632|7133|217
30574|6403|120
29052|9605|588
72527|3578|588
43591|2500|645
93320|1757|214
92764|8297|138
66486|9935|645
27474|1780|120
41373|4895|983
48054|8156|169
26290|2322|967
32526|8764|962
78324|8613|645
20268|7520|619
49210|6924|565
79102|6486|588
61040|9705|967
12866|1272|786
77592|9719|619
25646|7405|214
25542|8877|619
22264|6488|786
24940|2602|138
44208|5186|169
17771|4901|565
12325|5757|458
96717|6434|962
9584|6018|610
86176|5911|983
36174|4336|706
60716|9118|921
23427|5264|138
32382|8526|242
55524|5077|799
11525|4446|974
66798|2801|377
1190|9586|935
73808|4550|424
57600|7920|138
18126|5017|217
77842|2905|377
1270|1306|588
57004|2730|424
40073|1699|706
47406|8312|217
14204|1334|645
38746|4424|138
59302|3012|377
72899|5715|706
10191|4924|217
62036|7116|619
86013|4343|962
52777|9374|242
85582|8881|610
70080|8897|799
34465|6687|992
49804|1875|950
94419|6827|214
41453|8585|610
3621|2843|645
12635|6017|214
96753|3308|120
36429|1668|217
73776|8801|377
98117|7964|610
90195|7879|950
40485|8644|799
85474|2037|921
47292|2455|705
57187|6208|113
81990|9543|881
75190|8663|799
85763|5757|962
46360|3910|987
17214|1566|217
44733|7077|424
67472|6474|962
53790|3067|786
96505|7700|921
83705|9179|113
45265|2201|786
16276|8331|786
33049|4575|992
22415|4629|588
44606|5750|619
19405|5727|242
64689|3261|377
24348|4901|645
84982|1144|967
44566|5200|950
91999|3711|987
16564|6045|935
37366|5924|974
40539|5560|377
74507|4893|983
38386|3321|113
97846|4574|705
83881|1875|799
94925|2620|565
2831|1463|992
61158|2037|974
15916|1264|619
21686|1372|987
73223|1780|619
93718|5109|619
4692|5589|454
61559|2583|424
45440|1499|881
38655|6827|588
75436|2583|113
29568|6076|786
73912|9186|217
5327|8515|120
75281|6434|610
20742|9605|881
52293|7989|799
53922|6878|565
83907|2421|992
22562|5008|705
13715|1604|242
50919|1661|974
49184|2289|424
77863|1918|113
53144|2058|974
38880|7964|992
73883|3177|921
27806|2520|565
92422|4673|565
89204|6357|454
87093|9876|565
76808|9806|799
24732|8592|619
48109|9719|619
82583|6916|610
13872|2533|950
25236|4415|217
47387|4295|881
40932|1604|992
4982|3013|610
8223|2516|113
36484|9614|645
60217|9870|921
8326|6916|619
89909|1925|214
28134|2070|169
52370|1774|217
24109|2644|458
88393|8031|565
92375|4385|214
24950|6994|962
52395|1704|786
85731|6503|113
21178|6546|424
80601|6089|799
91731|2468|242
2827|4496|706
11112|7559|987
6573|8127|935
61101|7390|935
19855|9881|454
21904|2848|967
7635|2047|565
27813|9679|992
32767|2322|242
24498|8877|565
50677|4975|454
30601|6474|588
58432|9329|799
78638|9505|935
48147|5911|619
69051|3079|424
1038|6506|881
52204|4340|950
91617|7735|217
31969|5727|645
46484|5664|565
76085|2581|799
34517|3151|983
37508|7082|214
10007|2173|962
78059|5263|217
3449|8212|169
54653|5186|113
62976|1666|242
94797|6271|458
2647|3288|169
18991|1276|214
91316|4720|983
57978|6059|242
84931|1264|786
77605|6827|138
93596|1566|214
26584|9468|706
67237|2037|799
19442|7931|881
17147|2581|645
67659|4415|992
82482|7741|242
39243|4700|983
67492|1603|786
21941|3134|935
60022|8356|645
38769|1805|217
56735|2581|786
23349|3013|120
18284|1224|705
96738|2905|588
56360|8950|799
58808|7278|424
7525|6983|950
83573|1918|424
18309|9719|799
60885|8336|588
42603|2216|214
25439|6459|138
77248|1662|786
51972|9313|565
16306|1272|786
94300|5133|921
70284|1780|454
28189|2468|921
68972|1874|786
84305|9624|619
33896|4666|921
49859|5272|983
4263|5689|138
86903|6824|138
17143|6271|565
74465|2081|619
99113|7143|242
8282|2391|217
20913|3282|588
22381|2193|588
54776|2971|169
28987|2744|705
32250|5689|454
43505|8576|565
59649|9686|120
34114|8816|974
57579|4543|169
64861|5105|120
84775|2500|881
7156|3269|974
80964|5115|588
16891|5602|169
42980|5114|120
81616|2153|962
41918|7513|921
75032|8881|217
44195|4415|987
21825|8000|120
78462|9457|950
28667|7313|705
58489|5478|214
41651|6824|113
80414|2287|458
62683|7920|645
28953|5219|992
3986|3521|610
59950|4416|983
6127|5850|138
36080|2612|935
88925|2125|992
38966|9085|424
21634|5478|974
46282|4450|786
52547|5368|881
44810|6259|217
72148|9261|169
56450|4826|377
88819|8860|881
22009|9586|799
18550|2468|610
80868|8633|169
2502|9749|992
72137|2391|786
26468|8745|962
38149|5397|120
30144|7940|799
29505|2125|992
73492|7803|458
66022|1306|565
8818|2173|962
34017|4829|458
8623|2500|424
60754|2741|214
54094|8613|987
16595|9834|214
50245|4107|458
89048|2276|377
89429|6644|987
36172|6687|992
37077|7419|935
93330|4143|424
88698|6466|214
56203|1910|992
71744|4187|992
36339|9261|214
59642|7116|169
64152|9935|987
53582|4740|645
14106|8644|619
37923|7082|962
31253|2587|799
19952|6651|962
99507|3112|454
25359|7011|610
25866|8497|967
95679|8331|881
64122|8585|424
42056|5438|987
55162|1691|377
17437|8644|950
72043|4661|962
16347|8305|113
15854|7741|214
11458|7941|619
42401|5333|935
86497|1264|935
30247|8644|799
36309|5911|987
95163|3509|454
16473|1072|217
1042|7261|935
3498|5337|217
81764|2801|120
10740|5850|565
87935|5114|967
90451|8950|242
57090|4341|113
14490|7916|565
26052|2060|705
78403|8356|987
3798|4294|424
43539|2801|983
98135|1334|799
88542|8496|377
63093|6396|921
53544|3239|217
34987|1463|935
84208|2004|983
96726|7202|974
41145|6704|424
72596|7916|619
31897|9876|987
71963|9457|377
22769|9605|113
10214|7190|786
62758|7941|992
22097|4901|565
69574|3269|950
50365|5219|619
92444|7327|565
95878|1224|169
67204|5567|424
25731|3012|113
19021|7029|786
21727|4543|242
58281|8356|983
98487|1661|424
92414|1661|974
84221|4063|799
2017|8592|454
22248|4283|138
88452|7405|113
49470|8992|705
91844|9357|214
13571|5685|214
95204|9604|610
17339|2289|138
79862|7601|217
54852|2173|169
68660|6017|992
38903|3561|950
95480|7143|967
87002|9124|610
56777|8663|974
71159|8233|786
29467|7554|610
7619|7405|377
7152|1109|992
61004|8252|377
29664|1678|950
91920|7772|935
87400|2313|138
74402|3396|120
58343|8031|214
53855|7094|962
13975|8644|120
84895|2888|619
36677|8212|935
25598|4543|242
3973|5712|799
17400|2500|169
99539|7772|610
38298|4415|786
86083|3926|565
60963|4543|424
59144|7893|454
64453|6889|935
25482|7186|214
50175|8663|974
77780|2881|935
97306|8262|799
29584|6546|169
59616|8992|705
47992|9543|424
14575|4143|962
41430|1875|974
3432|3112|983
64416|7109|588
52545|2406|610
30325|3341|120
51983|2620|458
5919|2193|138
88888|5863|705
61232|9604|217
74808|1463|967
67941|1858|987
49880|2293|619
31948|2276|565
87449|5630|967
96004|9457|217
23716|2416|169
97568|8801|799
7562|8812|217
36782|2881|454
22838|9505|705
94931|9329|113
70373|8526|786
89730|5529|565
84412|3910|454
22916|3269|214
73742|9329|950
14638|8331|962
2068|2153|921
74724|8663|242
67712|4829|242
91247|7202|799
86758|3490|169
56677|3509|935
52079|8515|120
75805|7702|424
7883|6360|921
22650|9457|987
1673|7794|113
73339|2190|962
28881|7084|935
56650|7916|962
43408|1918|120
99086|9575|169
75517|4550|458
51322|5083|962
82558|8252|120
8948|2848|619
30234|6636|120
11778|5115|921
11922|7559|987
67554|7480|962
60152|2239|565
92130|4700|983
24203|1794|619
53236|4373|169
60146|2843|645
88707|1128|113
43293|4048|983
78423|9686|983
89346|7806|983
99818|6494|217
78424|4783|217
5821|8764|120
42359|2417|565
85242|4336|113
98119|3012|619
3891|4573|786
49467|5911|950
10188|4328|217
68037|5333|799
73626|7254|950
76402|3264|242
81223|6276|619
77547|8312|214
96634|7036|377
65456|2730|881
22985|2276|217
29186|2581|786
62726|7705|588
60886|3484|169
34512|2147|217
35266|3670|705
40842|8305|120
53152|1372|242
74138|3787|458
12874|6043|786
61579|2417|950
8738|2416|217
33143|4573|983
49491|1773|983
63387|8496|881
16236|4260|950
63925|6357|992
13898|7513|921
71722|5586|799
40793|3286|120
61940|6503|138
56847|2222|138
63519|4155|983
37362|3013|610
99749|3282|217
40337|4035|214
92384|5115|588
41513|7794|120
13235|5442|962
53028|7916|565
39321|7809|610
95168|3286|377
21668|8826|565
62687|5083|935
61147|4373|974
81081|5337|242
4769|1065|987
39837|6566|242
66027|6792|705
39194|9980|138
67262|2173|217
13931|8801|120
68084|4373|217
58388|7734|786
22691|1918|610
56707|5017|138
92413|8213|120
26984|9686|120
82392|2047|217
36451|9179|610
28065|6889|454
40996|9374|377
9080|8169|214
90820|5263|565
13512|2724|610
93571|3787|113
85984|4720|967
12968|9329|962
19712|4219|454
2814|8305|214
41689|7516|217
41983|1109|987
87424|3112|169
1312|1819|377
65257|9425|974
39673|9749|705
95958|7803|120
61480|1306|377
76766|6785|645
46283|1273|454
51469|1417|138
79268|6546|120
66692|9705|786
91357|8376|242
80966|6015|610
75393|7941|967
21277|2222|619
71995|9935|962
42425|5115|588
39021|2488|120
76306|8816|935
15704|8046|881
46619|9329|967
37976|9185|935
43294|2190|588
87286|9881|881
52588|3067|992
3722|4126|962
79327|5543|950
48420|2468|610
25868|2522|242
85366|5109|962
63201|6208|242
70991|7879|424
99868|7538|967
3676|7001|983
83181|7327|962
38170|2406|454
38977|2849|786
29146|4219|217
83829|1499|799
65201|7893|799
32515|2455|705
78124|7313|120
19709|7029|217
32740|7202|619
24096|4895|935
69741|4826|705
33070|4789|921
85568|6466|786
69397|5698|962
34627|4687|217
85129|4988|242
7621|4343|983
53334|4574|962
22815|4720|454
36530|2730|967
47768|4468|565
41091|6636|214
52243|7084|921
23080|1662|706
37898|8305|120
30841|2121|120
66845|2488|113
35589|3392|138
51781|4893|242
55084|1814|454
79111|8631|377
20202|9588|645
71445|1678|565
54686|3762|967
46343|7734|169
49787|3521|610
7963|4783|377
69631|7116|242
78465|9355|705
52007|3134|217
31118|4035|619
80084|8506|217
46117|8305|799
25155|1875|974
24295|9793|377
44638|2971|217
51602|8152|610
45585|5715|169
87299|9408|217
20937|3269|992
84605|9402|786
66579|2147|987
97513|6089|987
22636|4961|705
34611|8031|992
3601|2888|799
78555|5232|705
48492|4336|242
95895|2037|705
41184|1273|377
25789|9261|377
26404|4424|565
23917|7095|706
69905|2406|935
75152|1534|138
65829|4491|799
16472|3160|974
75964|3966|454
74257|5586|881
24723|3490|169
3841|7700|987
11062|1370|588
13837|4773|454
35098|8046|138
24481|6031|705
14662|5689|987
30135|9457|120
6099|5214|881
79356|1264|377
28431|9504|645
55624|1556|705
90038|7321|214
3875|3625|113
37973|3013|962
66745|2416|565
80407|6809|967
10542|1334|138
39994|2193|113
19350|7355|214
71134|6466|138
26758|7516|967
16797|8995|113
44024|5264|169
80998|2848|619
92717|8271|706
30818|8312|242
40345|4155|217
34372|2612|619
35898|7866|242
41240|5219|799
10668|3411|935
87171|6054|987
22232|1678|565
91135|8874|565
83853|6636|113
14671|4550|377
78368|5712|138
37092|7095|992
96343|9516|962
61935|3234|619
71603|6986|113
58774|6474|921
64245|4063|454
55381|8156|983
63586|3396|217
2609|1556|705
5330|3625|987
41422|7920|786
37765|3160|921
98700|6208|458
94656|5109|987
77782|3537|217
7493|9357|983
40405|3160|120
9897|7261|138
86151|7920|921
93962|5263|921
91183|6017|987
23818|7931|458
19657|8376|565
90053|9505|950
90517|4165|950
19966|6824|454
59371|9357|242
92621|7700|565
4124|6357|705
97086|5017|921
88270|7931|169
64492|3114|705
55822|7806|935
66161|2617|454
78634|4704|881
97600|4574|169
81324|2691|242
73945|8252|921
91387|1678|565
10488|4295|987
84037|7809|786
90850|3423|962
46673|8826|950
37186|6396|935
15820|4829|242
13420|3704|610
93744|5105|169
92041|6809|217
93463|8497|962
17323|1761|217
52805|7843|881
24727|6857|935
50746|3286|705
70619|9793|987
74864|1780|705
67168|5278|992
59449|9705|120
18777|7419|992
66113|3699|645
56285|6785|967
12348|5114|454
77196|3484|967
52294|7803|799
22914|1116|619
22130|2602|992
88299|5757|454
47748|6434|424
89877|5442|786
55990|2058|588
12276|5008|169
23624|1819|242
20902|8663|967
19508|3012|799
79008|4704|950
67079|2849|169
43737|5028|217
94001|3542|217
10642|6031|705
97210|7735|645
5936|4444|242
13196|2417|799
25725|4826|987
90403|2848|619
75840|6843|799
24543|5948|967
67281|6906|992
85634|8458|454
26200|1704|962
57290|4283|619
25007|7809|610
15349|7084|588
50884|7133|565
63819|2155|120
36459|5264|799
10569|9624|377
97801|8526|242
47903|1340|113
78971|1757|242
90658|5715|881
54682|7561|169
37206|9811|799
33077|5529|458
21248|7082|881
57376|4143|935
90628|4422|619
88430|5630|962
60685|8526|377
58140|4187|799
37238|4048|705
64695|2583|565
7501|1057|645
98253|3625|454
42759|9575|987
71130|8576|950
33263|9870|588
94439|9392|565
90995|4328|565
68504|5602|565
91735|4382|950
80782|4988|619
87283|9516|138
10889|3329|881
52648|5105|786
48130|7390|935
5746|6994|424
99185|9539|242
15532|7561|935
83036|6878|169
99897|4491|610
61330|6704|881
43636|8881|799
34106|7908|921
43189|2773|705
5682|8970|962
39804|6043|588
14138|5929|645
61665|5337|424
29162|3067|138
40968|2222|987
61193|2558|962
30748|5664|935
72862|2081|120
47433|9092|169
39810|3812|921
81221|9876|214
74237|9374|962
38378|8506|424
69123|1780|987
23848|8742|799
50346|9206|377
6047|7463|610
83843|7254|113
50990|6494|967
12237|6878|950
34999|9185|987
46547|2416|992
68465|1144|950
19545|6396|921
34945|2500|881
11539|7705|458
17882|3277|217
76886|7520|962
28935|9468|377
10774|9606|565
44773|2849|950
90321|8950|138
58786|4219|377
2683|4575|138
15968|4328|113
29489|9085|424
65217|8336|706
74887|9881|454
22128|9593|610
83198|2406|987
27971|4340|214
18292|8663|610
1430|5264|565
3113|8816|113
38742|3279|881
10262|3787|169
33388|7920|565
8276|8995|983
80700|7507|214
63898|8585|214
90869|1128|881
33514|6486|217
54665|7116|950
84762|5630|424
23504|1668|377
57118|1661|881
54782|5133|113
85639|4322|217
70822|1691|706
35824|7561|935
67362|9624|967
62085|9092|962
72486|4219|454
98837|6889|921
46693|6403|992
3811|2276|242
81945|1072|588
67584|1918|424
21995|7082|645
95066|5209|705
19331|2744|983
99461|6785|217
14536|9575|950
37725|2620|242
83418|4543|458
11581|7080|881
92526|6031|454
84462|4550|935
47221|1291|645
44803|1203|588
34100|2081|799
41580|6276|610
79469|8261|169
17194|1910|619
24965|7578|610
35546|6460|565
52425|9686|610
36887|9575|169
83108|7674|120
52264|3160|242
10716|7029|992
46472|1433|987
51255|6785|454
79081|7077|454
16268|5278|645
20453|3286|619
73704|5619|786
5026|9179|120
48346|1276|935
76015|2004|799
18454|7601|786
12653|2421|992
87261|1144|454
90694|4826|619
31314|7782|454
75119|2153|881
48823|3667|242
77201|9285|799
25547|3966|786
93944|4826|962
4228|6618|881
15155|2417|217
31241|1814|962
84310|7554|987
86060|8331|799
98200|6604|610
29178|9586|242
84852|9285|881
41131|5911|799
48940|3423|424
9345|4975|565
10888|7782|214
66322|6866|992
72838|9505|950
11604|8826|138
84963|1065|120
23986|3264|962
55188|7798|967
23649|4061|377
83844|4826|705
69861|2522|377
73802|9408|610
57026|8633|217
57088|6754|458
14388|8271|217
58238|2455|113
64759|8271|424
81774|6827|138
11837|7508|706
2846|7278|921
48747|6883|377
78119|5757|705
30469|9606|935
73801|1022|588
27436|3542|242
91127|3151|619
76608|3114|705
60762|7217|974
52793|6644|565
68481|4783|424
6470|5438|217
73104|4020|962
51342|1116|799
61030|9077|113
87467|9360|565
78594|5630|113
79554|9174|138
64668|9166|935
41813|5772|454
10295|7355|935
75973|2773|565
19837|4468|454
91960|2155|138
82135|3699|619
76804|4555|217
84503|8881|974
44047|1604|454
11859|5948|962
23127|9261|610
5050|1666|113
50385|2888|935
28921|9686|377
45234|5689|992
51721|1678|377
28525|2801|120
37381|4687|169
80428|7011|987
16639|3966|377
38766|9092|588
42816|4048|706
47191|6076|610
30998|8466|881
75232|5564|242
51305|3061|992
78831|3261|705
16212|2903|113
20992|4783|424
36632|8378|987
98750|7001|992
41567|4981|565
13110|4673|138
10227|1838|424
5457|4416|588
55723|8812|619
57712|3971|458
32816|9166|645
58220|2037|242
99538|9829|962
53478|4230|983
19397|2672|950
31508|1603|113
65087|1925|799
93896|9360|565
49619|8506|120
31684|7077|706
63500|5320|619
21720|8212|619
45610|7731|786
9809|8497|935
52973|2406|588
21302|8515|967
52001|1910|967
96475|2620|458
22505|2093|983
53189|7843|935
41041|3269|706
61761|5008|881
31723|6314|881
40533|2417|706
17858|1291|987
92713|4294|706
14514|1116|588
35342|7507|217
43266|9980|610
5550|1862|992
55675|7267|113
1744|1372|242
24102|1264|987
61063|2147|983
35188|2803|921
71372|5017|786
10239|3910|610
44581|1838|706
12199|7333|588
16749|9206|588
71424|4575|217
72169|3571|950
20623|6506|610
63237|5209|799
25779|5613|113
91256|2047|619
35162|7934|992
17864|3704|138
82724|8950|217
9451|4143|565
40289|8526|610
50853|3521|120
70476|4895|619
58065|3160|786
8431|2153|610
10571|7313|610
96597|4260|120
52557|6644|974
19715|2222|377
38434|1874|706
13765|3910|217
78680|6488|786
38134|9077|424
26895|5186|458
60200|9980|217
24900|2516|377
30097|1291|974
6790|2516|120
78266|5529|242
41052|8527|935
49250|5911|645
55354|2747|799
64920|3329|881
99854|6487|120
67571|6994|983
44860|6045|113
18746|7405|619
44189|3482|921
13699|4543|992
42293|2971|705
15895|7313|610
70250|9870|454
35170|2455|967
35024|9593|619
2595|5397|992
46455|5664|138
88553|1272|950
32742|7674|610
69794|6618|987
3331|3329|242
36012|5008|967
24350|3234|214
92333|3484|992
98071|9982|881
28813|9402|987
40905|1273|881
21717|7708|950
78742|2468|610
76027|8995|992
12677|6259|138
37797|1662|935
40608|3509|214
87010|6208|242
57687|7601|120
31274|5685|610
96902|8506|619
44660|9185|120
3294|7265|786
11577|2406|565
4656|1687|610
87505|7741|113
2371|4260|950
16504|9750|921
89426|4720|992
81513|3160|645
69009|1814|950
9483|2047|610
52961|9360|987
69714|5345|645
16829|4704|610
19989|7809|786
15207|4404|962
25832|7148|935
68551|6924|565
66787|7321|799
48353|1144|424
2859|3308|950
25669|4020|950
740|4893|138
27588|6362|214
15960|8213|881
64306|8252|113
98866|6581|987
32001|1276|992
94046|4187|424
42628|9077|138
97001|4981|921
3826|5442|242
75779|3160|974
50791|9186|454
55869|6750|799
29815|4322|120
47056|2500|565
98746|2881|950
75310|7601|610
6966|1861|950
36371|1662|935
60301|2081|619
56071|7941|967
17746|2070|138
35804|6924|169
4290|1306|424
36412|8376|113
82354|5083|138
86316|5438|610
63788|3286|705
86477|9870|458
57242|9174|786
25103|3018|454
9941|6396|921
23976|1272|786
7519|4295|113
74174|9876|217
97863|2500|458
10586|5613|786
4390|9085|950
46255|4893|645
34184|4143|619
19705|8995|992
77599|1661|645
9361|7190|113
43507|4404|458
35204|6486|138
30510|9124|424
15249|2848|921
91658|8233|987
26560|8393|610
72885|4295|610
68666|8305|454
73388|6403|565
26438|8212|619
10359|6434|983
67455|5715|706
72118|4221|619
86367|8874|217
29358|7507|565
17605|6454|217
87739|4032|169
77579|4424|588
45019|6924|935
45171|5272|799
87831|4294|120
90047|6636|377
22773|3969|983
31372|3561|377
89577|4320|242
31396|6618|645
5248|6017|935
88558|8633|881
94532|1892|138
85497|6604|921
67318|5589|454
45987|8312|214
34273|2905|169
36895|2193|935
33838|4773|113
60579|5264|217
17735|6151|138
32952|3363|169
8204|9261|565
7923|3625|610
26139|8553|217
23506|1066|799
58105|6474|799
94000|2222|935
21070|4221|565
95801|8897|786
1131|6144|992
18372|5750|120
30145|3329|921
51767|9686|214
6260|9360|705
30092|8592|983
87197|5105|565
6550|8553|113
57741|2037|705
93863|1819|458
72073|7908|705
52417|3667|242
64317|3239|424
8492|8553|962
76807|4812|705
92979|7731|935
25336|1029|974
31984|8297|138
51180|7480|786
53632|4385|214
81864|5483|983
65902|1109|987
78697|3308|169
11541|6017|705
87348|7217|974
70572|3177|217
30016|2121|242
61000|5689|935
12180|6271|619
89164|3279|786
71028|6618|217
36930|8152|610
13080|1133|921
34261|8585|799
61722|8331|169
82511|2421|950
46816|1291|138
12403|2583|565
27959|4260|138
64340|2520|645
15148|6054|424
69523|8950|217
13626|4555|799
27949|9219|786
43467|8515|645
38668|3411|565
66550|7879|214
39090|8483|169
45868|7202|113
59559|3079|217
96997|9950|992
22145|4893|935
23031|4475|169
47766|3239|138
99649|7731|645
15766|6506|935
29659|2239|987
95420|9811|169
58905|7148|786
79000|7708|935
45867|3910|454
29536|8466|169
15641|9186|974
86665|5689|454
3222|2313|565
72737|7327|786
3976|6259|619
40311|2901|458
98217|1925|881
77217|6045|565
18156|9285|881
60676|9185|565
26226|9355|120
93481|6038|967
61385|5602|619
76617|5368|377
45860|7964|120
85172|5333|217
8741|7333|214
10310|2773|935
56746|5589|935
57071|6054|120
47686|6704|962
49318|6581|962
77524|6750|705
78467|1794|138
82386|3013|120
75427|2455|113
8520|1109|138
71816|2747|921
6669|1668|967
31512|9834|377
88477|6499|799
38367|3321|454
15758|1662|935
97481|7705|113
45229|2522|169
38234|9166|983
19529|6487|987
68423|8897|962
39577|8271|706
59943|5702|786
89901|5008|921
3899|9950|992
60323|1773|242
66763|7516|424
54215|5698|120
46068|7554|962
41657|9749|120
22395|2672|645
16587|7011|950
99882|9980|138
89783|4826|377
92683|7267|588
53006|7405|588
39500|2047|619
92716|3160|881
38784|9811|113
35350|1396|987
56745|2626|214
96684|5850|950
96567|5442|992
94242|1780|588
28737|5105|786
6096|3160|974
44596|4901|962
37312|8515|113
99448|9105|217
8025|3269|610
1596|3277|962
43998|8874|565
29712|7457|217
77261|4416|705
56576|4812|588
38768|7084|169
74995|9705|113
43740|6636|113
67540|7601|169
74565|7333|138
75162|1874|424
43512|3396|424
72224|6916|935
73837|2744|881
83634|4812|992
68182|4295|881
67529|3482|967
96090|2602|242
88128|6604|377
85843|2491|169
72839|9261|645
91328|4468|217
51895|1278|987
80020|7866|983
66547|2617|454
5171|8527|786
49395|1340|992
45485|9360|214
42544|2612|962
28387|4555|619
1227|9402|799
16907|5053|565
67802|7507|950
34907|2173|214
24239|9468|935
38200|3114|120
78851|5017|705
24336|8742|169
90232|5948|950
18620|4475|217
43199|9327|619
59106|9179|619
17703|9357|967
75963|5219|992
99202|7554|962
29658|8970|610
8510|4924|983
93892|4061|987
46431|5475|962
88403|3666|983
31602|6015|799
15060|1687|217
89673|4740|120
37461|7480|458
47323|4961|138
48783|8393|983
11039|5041|120
96524|1534|565
2188|3282|217
93689|8633|881
82797|3279|214
58552|1819|588
48225|5337|983
84687|5613|169
56362|6015|799
5145|3003|983
14852|2691|120
11376|6704|610
36916|1761|619
30605|3079|424
13402|8816|786
70732|2583|799
87514|7513|992
96553|4063|454
77268|7561|169
6765|9834|610
20617|2276|565
55345|3279|935
91261|6784|950
66443|5567|881
39489|9186|217
87469|4126|214
99335|7964|967
21241|6208|424
67694|1273|935
4274|6866|242
48244|8336|987
3589|1022|120
19203|9870|588
64421|4148|565
47394|8378|921
1099|7735|987
77676|1794|786
34347|2093|962
56208|6076|610
83835|4035|217
9387|5214|983
94460|5008|881
56300|8466|799
63501|6259|214
41099|8072|138
30518|9118|983
43625|9174|565
2324|3699|992
81885|2522|881
65720|6434|950
22151|8336|987
5523|9765|377
7099|9219|113
72096|7148|935
9839|3151|786
22330|9586|983
36850|2047|950
59314|7741|881
32496|8897|881
23906|2406|242
28652|2583|113
40170|8633|786
61109|7313|377
97681|7940|217
63727|4475|138
71723|4826|565
86435|7931|565
51284|5263|786
78911|1109|217
46746|4789|214
31240|3269|588
89485|4230|974
92589|4322|987
97988|6031|214
93534|9141|377
20328|9881|705
6888|3286|967
28757|7011|424
12674|9586|799
89757|3012|799
18568|1109|705
42611|7083|799
67409|1334|992
48765|7866|120
33423|7001|217
51812|2558|645
82053|8156|565
76300|5015|935
87974|7094|967
77731|7735|588
95300|1534|992
62263|8127|950
29673|4143|799
2790|1273|565
35214|4340|950
14141|2730|645
21747|5083|950
52707|5689|113
59417|8506|983
27362|3012|921
82078|7029|138
48516|3739|619
2541|5438|610
4331|2293|138
62897|8992|120
1390|3282|935
22138|7036|645
98197|1188|169
57615|6910|619
85680|5929|169
96284|4543|120
74510|4295|113
81534|4789|454
74746|1149|962
10983|8262|610
64409|2391|786
19077|5702|458
73640|2173|169
92719|8156|565
3751|4450|619
99036|6588|987
68188|9141|705
38882|9313|169
12907|8881|588
73181|4373|974
34846|6017|987
42001|9355|962
23002|6889|565
35495|7278|610
80618|7333|610
71287|1661|458
81129|3114|881
98565|2421|619
91304|3261|610
71753|1861|962
17231|1794|992
97385|8527|935
42725|3542|983
51452|2520|962
33116|5232|588
68980|5955|565
86863|5264|950
14270|3966|610
52584|4221|619
14051|3114|706
43056|8363|214
75546|1188|967
60810|4700|705
15919|9360|645
42625|9516|983
89667|4424|169
1882|5320|138
15152|2773|786
91088|9408|565
29223|7705|458
83945|4035|950
77695|8897|974
44654|9624|214
83925|2905|610
57959|2391|610
24774|3127|645
85978|4336|706
45013|6031|610
73200|6243|645
15089|7109|645
23386|9834|610
7229|1757|217
75235|9397|881
90172|5613|799
41437|6503|565
40831|5685|983
51161|1534|214
20875|3670|983
93075|1874|120
32516|5702|377
54902|4148|113
85788|3971|138
60719|2488|619
19880|9186|458
28943|3089|424
77576|6986|935
17365|6486|706
52969|5750|619
50248|2901|962
88007|2416|138
11789|7916|565
24878|4783|214
85185|2724|454
95976|7148|799
60122|1819|214
98748|8812|706
17772|3372|588
80023|6948|619
36349|3926|706
48543|9811|138
39991|6038|619
16923|9679|799
29221|8212|974
84752|2801|138
76099|1704|610
99199|5757|120
41324|6043|992
21347|5613|454
71506|8271|706
37196|7307|242
68299|4829|610
18171|8393|217
13473|7333|113
33334|4126|987
9433|7520|935
32985|7734|881
13528|7508|992
45571|1874|217
17077|3269|950
77625|7307|786
72157|7080|921
42678|1291|619
55151|6512|706
735|6784|169
21271|8356|242
53256|3578|242
26565|4212|967
20222|7989|974
19279|5442|458
71281|6687|610
41571|2416|619
20720|6604|881
85654|9586|881
23124|6924|169
24708|9881|565
21684|5186|786
71446|6434|242
45324|5133|610
51067|9750|454
47613|7333|565
53876|7261|983
47683|4032|242
59918|8801|377
7394|3537|786
31103|3177|967
59487|1662|217
89621|2799|992
64328|2891|987
57315|5109|113
45936|4415|987
75128|8816|113
49392|8100|987
33663|1678|138
78941|6784|169
19864|5543|217
70651|4961|983
42589|2147|242
83203|9586|881
